id,localidad,f_retiro,N_semana,mes,anio,afidos
1113,Mococha,22/03/2022,13,marzo,2022,0
1114,Mococha,23/03/2022,13,marzo,2022,0
1115,Mococha,23/03/2022,13,marzo,2022,0
1116,Mococha,24/03/2022,13,marzo,2022,0
1117,Mococha,24/03/2022,13,marzo,2022,0
1118,Mococha,25/03/2022,13,marzo,2022,0
1119,Mococha,25/03/2022,13,marzo,2022,1
1120,Mococha,28/03/2022,14,marzo,2022,0
1121,Mococha,29/03/2022,14,marzo,2022,0
1122,Mococha,30/03/2022,14,marzo,2022,0
1123,Mococha,31/03/2022,14,marzo,2022,0
1124,Mococha,31/03/2022,14,marzo,2022,0
1125,Mococha,01/04/2022,14,abril,2022,0
1126,Mococha,01/04/2022,14,abril,2022,0
1127,Mococha,04/04/2022,15,abril,2022,0
1128,Mococha,05/04/2022,15,abril,2022,0
1129,Mococha,06/04/2022,15,abril,2022,0
1130,Mococha,07/04/2022,15,abril,2022,0
1131,Mococha,07/04/2022,15,abril,2022,0
1132,Mococha,08/04/2022,15,abril,2022,0
1133,Mococha,08/04/2022,15,abril,2022,0
1134,Mococha,11/04/2022,16,abril,2022,0
1135,Mococha,12/04/2022,16,abril,2022,0
1136,Mococha,14/04/2022,16,abril,2022,0
1137,Mococha,18/04/2022,17,abril,2022,0
1138,Mococha,19/04/2022,17,abril,2022,0
1139,Mococha,20/04/2022,17,abril,2022,0
1140,Mococha,20/04/2022,17,abril,2022,0
1141,Mococha,21/04/2022,17,abril,2022,0
1142,Mococha,22/04/2022,17,abril,2022,0
1143,Mococha,25/04/2022,18,abril,2022,0
1144,Mococha,26/04/2022,18,abril,2022,0
1145,Mococha,27/04/2022,18,abril,2022,0
1146,Mococha,27/04/2022,18,abril,2022,1
1147,Mococha,28/04/2022,18,abril,2022,0
1148,Mococha,28/04/2022,18,abril,2022,0
1149,Mococha,29/04/2022,18,abril,2022,0
1150,Mococha,29/04/2022,18,abril,2022,0
1151,Mococha,02/05/2022,19,mayo,2022,0
1152,Mococha,03/05/2022,19,mayo,2022,0
1153,Mococha,03/05/2022,19,mayo,2022,0
1154,Mococha,04/05/2022,19,mayo,2022,0
1155,Mococha,06/05/2022,19,mayo,2022,0
1156,Mococha,09/05/2022,20,mayo,2022,0
1157,Mococha,10/05/2022,20,mayo,2022,0
1158,Mococha,11/05/2022,20,mayo,2022,0
1159,Mococha,12/05/2022,20,mayo,2022,0
1160,Mococha,13/05/2022,20,mayo,2022,0
1161,Mococha,17/05/2022,21,mayo,2022,0
1162,Mococha,18/05/2022,21,mayo,2022,0
1163,Mococha,19/05/2022,21,mayo,2022,0
1164,Mococha,19/05/2022,21,mayo,2022,0
1165,Mococha,20/05/2022,21,mayo,2022,0
1166,Mococha,23/05/2022,22,mayo,2022,0
1167,Mococha,24/05/2022,22,mayo,2022,0
1168,Mococha,24/05/2022,22,mayo,2022,0
1169,Mococha,25/05/2022,22,mayo,2022,0
1170,Mococha,26/05/2022,22,mayo,2022,0
1171,Mococha,30/05/2022,23,mayo,2022,0
1172,Mococha,31/05/2022,23,mayo,2022,0
1173,Mococha,01/06/2022,23,junio,2022,0
1174,Mococha,02/06/2022,23,junio,2022,0
1175,Mococha,03/06/2022,23,junio,2022,0
1176,Mococha,06/06/2022,24,junio,2022,0
1177,Mococha,07/06/2022,24,junio,2022,0
1178,Mococha,08/06/2022,24,junio,2022,0
1179,Mococha,09/06/2022,24,junio,2022,0
1180,Mococha,10/06/2022,24,junio,2022,0
1181,Mococha,13/06/2022,25,junio,2022,0
1182,Mococha,14/06/2022,25,junio,2022,0
1183,Mococha,15/06/2022,25,junio,2022,0
1184,Mococha,16/06/2022,25,junio,2022,0
1185,Mococha,17/06/2022,25,junio,2022,1
1186,Mococha,20/06/2022,26,junio,2022,0
1187,Mococha,21/06/2022,26,junio,2022,0
1189,Mococha,22/06/2022,26,junio,2022,0
1190,Mococha,23/06/2022,26,junio,2022,0
1191,Mococha,24/06/2022,26,junio,2022,1
1192,Mococha,27/06/2022,27,junio,2022,1
1193,Mococha,28/06/2022,27,junio,2022,0
1195,Mococha,29/06/2022,27,junio,2022,0
1195,Mococha,30/06/2022,27,junio,2022,0
1196,Mococha,01/07/2022,27,julio,2022,0
1197,Mococha,04/07/2022,28,julio,2022,0
1198,Mococha,05/07/2022,28,julio,2022,0
1199,Mococha,06/07/2022,28,julio,2022,0
1200,Mococha,06/07/2022,28,julio,2022,0
1201,Mococha,07/07/2022,28,julio,2022,0
1202,Mococha,07/07/2022,28,julio,2022,0
1203,Mococha,08/07/2022,28,julio,2022,0
1204,Mococha,08/07/2022,28,julio,2022,0
