"","FAC_ELE","victima"
"67474",1038,0
"67475",1038,0
"67476",1038,0
"67477",1557,0
"67478",1038,1
"67479",519,0
"67480",2076,0
"67481",1557,1
"67482",1038,0
"67483",1557,0
"67484",1038,0
"67485",1557,0
"67486",519,0
"67487",1038,0
"67488",519,0
"67489",1069,0
"67490",1069,0
"67491",1069,1
"67492",1604,1
"67493",1604,0
"67494",421,0
"67495",843,0
"67496",843,0
"67497",1686,1
"67498",421,1
"67499",1361,0
"67500",907,0
"67501",2268,1
"67502",907,1
"67503",685,0
"67504",685,0
"67505",808,1
"67506",1212,1
"67507",391,0
"67508",1562,1
"67509",519,1
"67510",1557,0
"67511",886,1
"67512",886,1
"67513",1019,1
"67514",1019,0
"67515",765,1
"67516",1530,1
"67517",1530,0
"67518",3826,0
"67519",1530,1
"67520",2295,1
"67521",765,0
"67522",1530,0
"67523",2295,0
"67524",1530,0
"67525",765,0
"67526",1530,1
"67527",1530,1
"67528",3060,0
"67529",1530,1
"67530",2295,0
"67531",1530,1
"67532",1530,0
"67533",6121,1
"67534",752,0
"67535",1128,0
"67536",376,0
"67537",376,0
"67538",752,0
"67539",1732,0
"67540",409,0
"67541",1228,0
"67542",1228,0
"67543",1637,0
"67544",822,1
"67545",1744,0
"67546",411,0
"67547",411,0
"67548",1644,1
"67549",2055,0
"67550",2215,1
"67551",1329,0
"67552",781,1
"67553",391,0
"67554",852,1
"67555",2037,0
"67556",798,0
"67557",798,0
"67558",852,0
"67559",872,1
"67560",549,0
"67561",1097,0
"67562",549,0
"67563",1097,1
"67564",2767,0
"67565",1384,1
"67566",1384,1
"67567",2767,1
"67568",1437,0
"67569",958,0
"67570",958,0
"67571",781,0
"67572",852,0
"67573",1504,1
"67574",752,0
"67575",376,0
"67576",376,0
"67577",426,0
"67578",1278,1
"67579",848,0
"67580",424,0
"67581",1299,0
"67582",433,0
"67583",1277,1
"67584",433,0
"67585",848,0
"67586",1277,1
"67587",1299,0
"67588",848,0
"67589",1690,0
"67590",1268,0
"67591",1277,0
"67592",1702,0
"67593",845,1
"67594",861,0
"67595",1268,0
"67596",1271,0
"67597",814,0
"67598",2035,0
"67599",404,1
"67600",807,1
"67601",807,1
"67602",869,0
"67603",1304,0
"67604",1304,0
"67605",869,0
"67606",435,1
"67607",435,0
"67608",435,0
"67609",424,0
"67610",424,0
"67611",1413,1
"67612",1884,0
"67613",942,1
"67614",1413,1
"67615",942,1
"67616",353,0
"67617",706,0
"67618",1411,0
"67619",353,0
"67620",847,1
"67621",1694,0
"67622",1271,1
"67623",1221,1
"67624",540,0
"67625",1702,1
"67626",1221,0
"67627",814,1
"67628",888,1
"67629",888,0
"67630",444,0
"67631",888,0
"67632",423,1
"67633",888,0
"67634",888,1
"67635",861,1
"67636",1292,1
"67637",1292,0
"67638",1722,1
"67639",1510,0
"67640",1650,1
"67641",1100,1
"67642",1100,0
"67643",4950,1
"67644",1100,0
"67645",1782,1
"67646",1188,1
"67647",2376,0
"67648",594,0
"67649",2376,1
"67650",1051,0
"67651",1051,1
"67652",2103,0
"67653",1051,0
"67654",3680,0
"67655",1446,1
"67656",482,1
"67657",964,0
"67658",964,0
"67659",1390,0
"67660",706,1
"67661",1619,1
"67662",1619,1
"67663",1079,0
"67664",1594,0
"67665",3188,1
"67666",849,1
"67667",849,0
"67668",424,1
"67669",849,1
"67670",1059,0
"67671",3177,1
"67672",888,1
"67673",1059,0
"67674",3177,0
"67675",1510,1
"67676",1007,1
"67677",2014,0
"67678",1007,0
"67679",872,0
"67680",872,0
"67681",435,0
"67682",870,0
"67683",870,0
"67684",3047,1
"67685",1200,0
"67686",1800,1
"67687",1200,1
"67688",600,1
"67689",1200,0
"67690",2763,0
"67691",2302,0
"67692",1842,0
"67693",415,1
"67694",831,0
"67695",415,0
"67696",1246,0
"67697",1662,1
"67698",831,1
"67699",424,0
"67700",463,0
"67701",463,0
"67702",1390,0
"67703",1594,0
"67704",887,0
"67705",1330,1
"67706",797,1
"67707",1594,0
"67708",940,0
"67709",940,0
"67710",940,1
"67711",470,1
"67712",2118,1
"67713",880,0
"67714",880,0
"67715",880,1
"67716",872,0
"67717",872,0
"67718",872,1
"67719",1773,0
"67720",1773,1
"67721",1773,0
"67722",1773,0
"67723",879,0
"67724",879,0
"67725",1319,1
"67726",1319,0
"67727",879,0
"67728",775,0
"67729",1550,0
"67730",388,0
"67731",1938,0
"67732",935,0
"67733",1870,1
"67734",1403,0
"67735",935,1
"67736",468,1
"67737",814,1
"67738",1221,0
"67739",1627,0
"67740",1221,0
"67741",839,0
"67742",1258,0
"67743",419,1
"67744",1258,0
"67745",1677,1
"67746",424,0
"67747",424,1
"67748",1751,1
"67749",875,0
"67750",1535,1
"67751",512,1
"67752",1761,1
"67753",1024,1
"67754",857,1
"67755",1285,1
"67756",857,1
"67757",857,0
"67758",857,0
"67759",1773,0
"67760",442,0
"67761",1326,1
"67762",1768,1
"67763",1651,0
"67764",826,1
"67765",1651,0
"67766",1239,1
"67767",413,1
"67768",471,1
"67769",1412,0
"67770",471,0
"67771",1412,0
"67772",941,1
"67773",935,1
"67774",1751,0
"67775",1320,0
"67776",1773,1
"67777",2216,0
"67778",887,0
"67779",1698,0
"67780",1024,0
"67781",1698,0
"67782",1698,1
"67783",884,1
"67784",2547,1
"67785",875,0
"67786",1313,0
"67787",880,0
"67788",2200,0
"67789",880,0
"67790",1024,1
"67791",1326,0
"67792",440,1
"67793",884,0
"67794",1980,0
"67795",1267,0
"67796",396,1
"67797",633,0
"67798",792,0
"67799",1188,0
"67800",633,0
"67801",792,0
"67802",1267,0
"67803",633,0
"67804",317,0
"67805",633,0
"67806",950,0
"67807",1267,0
"67808",633,0
"67809",633,0
"67810",317,0
"67811",2217,1
"67812",1584,1
"67813",633,1
"67814",396,0
"67815",725,1
"67816",1449,0
"67817",1188,0
"67818",1188,1
"67819",792,0
"67820",1584,1
"67821",792,1
"67822",633,0
"67823",792,0
"67824",792,1
"67825",792,0
"67826",1980,1
"67827",633,0
"67828",725,0
"67829",1087,1
"67830",362,0
"67831",725,0
"67832",362,0
"67833",725,1
"67834",725,1
"67835",1449,0
"67836",1980,1
"67837",633,0
"67838",1267,1
"67839",317,0
"67840",1449,1
"67841",725,0
"67842",725,0
"67843",1449,0
"67844",1087,0
"67845",1087,1
"67846",2898,0
"67847",362,0
"67848",792,1
"67849",1868,1
"67850",1245,0
"67851",623,1
"67852",2490,0
"67853",623,1
"67854",1245,0
"67855",1245,0
"67856",1245,0
"67857",623,1
"67858",1245,0
"67859",1245,0
"67860",1245,0
"67861",1245,0
"67862",1245,1
"67863",1245,1
"67864",1245,1
"67865",1868,0
"67866",1245,0
"67867",2122,0
"67868",1273,0
"67869",424,0
"67870",1273,1
"67871",1698,0
"67872",849,0
"67873",1698,1
"67874",1322,0
"67875",441,0
"67876",1322,0
"67877",441,1
"67878",441,0
"67879",441,0
"67880",882,0
"67881",424,0
"67882",849,0
"67883",1763,1
"67884",441,0
"67885",2645,0
"67886",882,1
"67887",882,0
"67888",882,0
"67889",1322,0
"67890",849,0
"67891",849,1
"67892",1698,0
"67893",849,0
"67894",1273,0
"67895",1324,0
"67896",662,0
"67897",662,0
"67898",662,0
"67899",331,0
"67900",993,0
"67901",331,0
"67902",354,1
"67903",849,0
"67904",1698,0
"67905",424,0
"67906",849,0
"67907",849,0
"67908",849,1
"67909",882,1
"67910",940,0
"67911",470,0
"67912",1880,0
"67913",1410,0
"67914",470,0
"67915",1410,0
"67916",882,1
"67917",882,1
"67918",882,1
"67919",1763,1
"67920",441,1
"67921",441,0
"67922",1062,0
"67923",331,1
"67924",1324,0
"67925",662,0
"67926",331,0
"67927",993,0
"67928",993,0
"67929",1324,0
"67930",662,0
"67931",662,0
"67932",662,0
"67933",662,0
"67934",331,0
"67935",708,1
"67936",1415,0
"67937",708,0
"67938",354,0
"67939",354,0
"67940",1062,0
"67941",1062,0
"67942",940,0
"67943",1410,0
"67944",1769,0
"67945",708,1
"67946",1769,0
"67947",1062,0
"67948",1880,1
"67949",3290,0
"67950",2350,0
"67951",940,0
"67952",1410,0
"67953",940,0
"67954",470,0
"67955",1880,0
"67956",940,0
"67957",940,0
"67958",470,0
"67959",1880,0
"67960",1415,0
"67961",708,1
"67962",1415,1
"67963",1053,0
"67964",286,0
"67965",702,0
"67966",2105,0
"67967",1053,0
"67968",702,0
"67969",702,1
"67970",702,0
"67971",702,0
"67972",702,1
"67973",702,0
"67974",702,0
"67975",702,0
"67976",571,1
"67977",857,0
"67978",1143,0
"67979",857,0
"67980",857,0
"67981",571,1
"67982",571,0
"67983",1053,0
"67984",702,0
"67985",351,0
"67986",351,0
"67987",2105,0
"67988",571,0
"67989",571,0
"67990",571,1
"67991",857,0
"67992",1714,0
"67993",571,1
"67994",571,0
"67995",286,0
"67996",1143,1
"67997",571,0
"67998",286,0
"67999",1244,0
"68000",311,1
"68001",933,0
"68002",933,0
"68003",1253,0
"68004",1555,0
"68005",1244,0
"68006",622,0
"68007",752,1
"68008",622,0
"68009",379,0
"68010",758,0
"68011",758,0
"68012",758,0
"68013",1138,0
"68014",758,1
"68015",758,0
"68016",1517,0
"68017",311,0
"68018",758,0
"68019",758,0
"68020",1517,0
"68021",758,0
"68022",758,0
"68023",379,0
"68024",758,0
"68025",379,0
"68026",752,0
"68027",501,0
"68028",501,0
"68029",501,0
"68030",758,0
"68031",501,0
"68032",251,0
"68033",251,0
"68034",752,0
"68035",251,0
"68036",251,1
"68037",622,0
"68038",501,0
"68039",501,1
"68040",752,0
"68041",251,0
"68042",752,0
"68043",1434,0
"68044",501,0
"68045",1138,0
"68046",758,0
"68047",622,0
"68048",622,1
"68049",933,0
"68050",1244,0
"68051",622,0
"68052",622,0
"68053",622,0
"68054",933,0
"68055",311,0
"68056",717,0
"68057",717,1
"68058",1434,0
"68059",358,0
"68060",1075,0
"68061",1075,0
"68062",1075,0
"68063",1075,0
"68064",1075,0
"68065",717,1
"68066",717,1
"68067",717,0
"68068",358,0
"68069",717,0
"68070",501,0
"68071",717,0
"68072",1075,0
"68073",501,0
"68074",717,0
"68075",358,0
"68076",717,0
"68077",337,0
"68078",674,1
"68079",337,0
"68080",337,0
"68081",674,0
"68082",337,0
"68083",337,1
"68084",337,1
"68085",674,0
"68086",337,0
"68087",337,0
"68088",674,0
"68089",1685,0
"68090",1178,0
"68091",1178,0
"68092",310,0
"68093",310,0
"68094",1178,0
"68095",1178,0
"68096",1178,0
"68097",1178,0
"68098",1178,0
"68099",1178,0
"68100",1766,0
"68101",1241,0
"68102",620,0
"68103",310,0
"68104",1178,0
"68105",620,0
"68106",1766,0
"68107",589,0
"68108",1178,0
"68109",310,0
"68110",620,0
"68111",1241,0
"68112",620,0
"68113",930,0
"68114",589,0
"68115",310,0
"68116",930,0
"68117",4710,0
"68118",620,0
"68119",310,1
"68120",620,0
"68121",1241,0
"68122",620,0
"68123",310,0
"68124",703,0
"68125",372,0
"68126",1055,0
"68127",1055,0
"68128",352,0
"68129",703,0
"68130",703,0
"68131",703,0
"68132",352,0
"68133",744,0
"68134",1758,0
"68135",352,0
"68136",1055,0
"68137",372,0
"68138",1115,0
"68139",744,0
"68140",703,0
"68141",744,0
"68142",1487,0
"68143",372,0
"68144",1115,1
"68145",744,0
"68146",703,0
"68147",703,0
"68148",352,0
"68149",744,0
"68150",352,0
"68151",2231,0
"68152",1859,0
"68153",1487,0
"68154",703,0
"68155",372,0
"68156",744,1
"68157",744,0
"68158",1055,0
"68159",744,0
"68160",1487,0
"68161",1487,1
"68162",744,0
"68163",392,0
"68164",392,0
"68165",1177,0
"68166",1177,0
"68167",1177,0
"68168",1569,0
"68169",392,0
"68170",392,0
"68171",785,0
"68172",1569,0
"68173",392,0
"68174",785,0
"68175",785,1
"68176",785,0
"68177",392,0
"68178",785,0
"68179",785,0
"68180",1177,0
"68181",1177,0
"68182",785,0
"68183",824,0
"68184",824,0
"68185",824,0
"68186",412,0
"68187",412,0
"68188",1648,0
"68189",1648,0
"68190",824,0
"68191",1236,1
"68192",824,0
"68193",824,0
"68194",824,0
"68195",824,0
"68196",412,0
"68197",1236,0
"68198",824,0
"68199",1648,1
"68200",901,0
"68201",450,0
"68202",901,1
"68203",2252,1
"68204",901,1
"68205",1351,0
"68206",901,0
"68207",450,0
"68208",1351,0
"68209",901,0
"68210",1802,0
"68211",450,0
"68212",1802,0
"68213",901,0
"68214",901,0
"68215",1351,0
"68216",535,0
"68217",1606,0
"68218",535,0
"68219",986,0
"68220",2465,0
"68221",986,0
"68222",1972,0
"68223",2142,0
"68224",1606,0
"68225",1071,0
"68226",1071,1
"68227",3213,0
"68228",1071,0
"68229",1071,1
"68230",986,0
"68231",986,1
"68232",1479,0
"68233",2465,0
"68234",986,0
"68235",986,0
"68236",1479,0
"68237",986,0
"68238",2958,0
"68239",1606,0
"68240",1071,0
"68241",1071,0
"68242",535,0
"68243",2142,0
"68244",2677,0
"68245",1071,0
"68246",2161,0
"68247",1606,0
"68248",1071,0
"68249",1048,0
"68250",1048,0
"68251",2619,1
"68252",1048,0
"68253",1048,0
"68254",1048,0
"68255",2095,0
"68256",1048,0
"68257",1571,0
"68258",1048,0
"68259",1048,0
"68260",1048,0
"68261",1571,0
"68262",1048,0
"68263",1048,0
"68264",524,0
"68265",1048,0
"68266",986,0
"68267",986,0
"68268",986,0
"68269",1972,0
"68270",1972,0
"68271",986,0
"68272",986,0
"68273",2161,0
"68274",3241,0
"68275",2161,0
"68276",2161,0
"68277",5402,0
"68278",2161,0
"68279",3241,1
"68280",2161,0
"68281",2161,0
"68282",4321,0
"68283",3241,1
"68284",1048,0
"68285",3241,0
"68286",3241,0
"68287",524,0
"68288",2095,0
"68289",524,0
"68290",3241,0
"68291",1080,0
"68292",1080,0
"68293",528,0
"68294",528,1
"68295",1055,0
"68296",1055,1
"68297",1055,0
"68298",1055,0
"68299",1055,1
"68300",1055,0
"68301",1055,1
"68302",528,0
"68303",1055,0
"68304",2111,1
"68305",1055,0
"68306",1055,0
"68307",1055,0
"68308",2638,1
"68309",1055,0
"68310",2111,0
"68311",1055,0
"68312",1209,0
"68313",626,0
"68314",939,0
"68315",604,0
"68316",604,0
"68317",604,0
"68318",604,0
"68319",604,0
"68320",604,0
"68321",604,0
"68322",604,0
"68323",907,0
"68324",907,0
"68325",302,0
"68326",604,0
"68327",1209,0
"68328",313,0
"68329",604,0
"68330",604,0
"68331",604,0
"68332",302,0
"68333",302,0
"68334",313,0
"68335",939,0
"68336",626,0
"68337",626,0
"68338",604,0
"68339",302,0
"68340",302,0
"68341",1252,0
"68342",626,0
"68343",313,0
"68344",1252,0
"68345",939,0
"68346",1565,0
"68347",626,0
"68348",626,0
"68349",626,0
"68350",626,0
"68351",939,0
"68352",313,0
"68353",606,0
"68354",1818,0
"68355",1212,1
"68356",1818,1
"68357",2424,0
"68358",1212,1
"68359",606,0
"68360",1818,0
"68361",1212,0
"68362",491,0
"68363",1212,0
"68364",1212,0
"68365",491,0
"68366",606,0
"68367",1818,0
"68368",491,1
"68369",491,0
"68370",982,0
"68371",1473,0
"68372",2455,0
"68373",1473,0
"68374",2946,0
"68375",982,0
"68376",491,0
"68377",491,0
"68378",982,0
"68379",491,0
"68380",491,0
"68381",982,0
"68382",982,0
"68383",606,0
"68384",1473,0
"68385",982,1
"68386",1964,0
"68387",1212,1
"68388",2424,0
"68389",606,1
"68390",1212,0
"68391",982,0
"68392",1818,0
"68393",1212,1
"68394",1964,0
"68395",2261,1
"68396",1012,0
"68397",675,0
"68398",646,0
"68399",675,0
"68400",646,1
"68401",646,0
"68402",323,0
"68403",646,0
"68404",969,0
"68405",969,0
"68406",1615,0
"68407",675,0
"68408",646,0
"68409",969,0
"68410",1292,0
"68411",323,0
"68412",646,0
"68413",646,0
"68414",646,0
"68415",1615,0
"68416",646,0
"68417",2261,0
"68418",1012,0
"68419",675,0
"68420",337,0
"68421",1012,0
"68422",1012,0
"68423",1012,0
"68424",1012,0
"68425",337,0
"68426",1350,0
"68427",1350,0
"68428",1012,0
"68429",675,0
"68430",1350,0
"68431",675,0
"68432",337,1
"68433",675,0
"68434",620,0
"68435",310,0
"68436",620,0
"68437",1239,0
"68438",930,0
"68439",620,0
"68440",620,0
"68441",620,0
"68442",930,0
"68443",310,0
"68444",620,0
"68445",310,0
"68446",930,0
"68447",620,0
"68448",620,0
"68449",620,0
"68450",310,0
"68451",310,0
"68452",1239,0
"68453",310,0
"68454",620,0
"68455",930,0
"68456",686,0
"68457",1373,0
"68458",686,0
"68459",686,0
"68460",1030,0
"68461",686,0
"68462",686,0
"68463",686,0
"68464",686,0
"68465",343,0
"68466",686,0
"68467",686,0
"68468",1030,0
"68469",686,0
"68470",1030,0
"68471",1030,0
"68472",686,0
"68473",1373,0
"68474",1716,0
"68475",319,0
"68476",956,0
"68477",1594,0
"68478",319,0
"68479",637,0
"68480",956,0
"68481",637,1
"68482",637,0
"68483",1275,0
"68484",956,0
"68485",1594,0
"68486",956,0
"68487",956,0
"68488",1275,1
"68489",1275,0
"68490",1048,1
"68491",399,0
"68492",1198,0
"68493",798,0
"68494",1198,0
"68495",1597,0
"68496",798,0
"68497",1198,0
"68498",399,0
"68499",399,0
"68500",399,0
"68501",2395,0
"68502",399,0
"68503",1198,0
"68504",1198,0
"68505",399,0
"68506",798,0
"68507",798,0
"68508",798,0
"68509",1597,0
"68510",798,0
"68511",349,0
"68512",699,0
"68513",699,0
"68514",699,0
"68515",1747,0
"68516",699,0
"68517",699,0
"68518",699,0
"68519",699,0
"68520",349,0
"68521",699,0
"68522",699,0
"68523",1397,0
"68524",1048,0
"68525",699,0
"68526",699,0
"68527",1048,0
"68528",833,0
"68529",1666,0
"68530",1666,0
"68531",1249,0
"68532",1666,0
"68533",833,0
"68534",833,0
"68535",1249,0
"68536",833,0
"68537",1666,0
"68538",833,0
"68539",416,0
"68540",416,0
"68541",1249,0
"68542",416,0
"68543",1249,0
"68544",833,0
"68545",1249,0
"68546",1666,0
"68547",1666,1
"68548",416,0
"68549",1080,0
"68550",2161,0
"68551",1080,0
"68552",1621,0
"68553",1621,0
"68554",2701,0
"68555",1080,0
"68556",2161,0
"68557",1621,1
"68558",1621,0
"68559",1080,0
"68560",1080,0
"68561",540,0
"68562",540,0
"68563",540,0
"68564",2161,0
"68565",540,0
"68566",1621,0
"68567",1621,0
"68568",540,0
"68569",656,0
"68570",984,0
"68571",656,0
"68572",656,0
"68573",656,0
"68574",656,0
"68575",1312,0
"68576",1312,0
"68577",656,0
"68578",984,0
"68579",328,0
"68580",984,0
"68581",656,0
"68582",328,1
"68583",984,0
"68584",656,0
"68585",1969,0
"68586",328,0
"68587",328,0
"68588",952,0
"68589",635,0
"68590",635,0
"68591",635,0
"68592",317,0
"68593",1269,0
"68594",635,0
"68595",317,0
"68596",635,0
"68597",1269,0
"68598",317,0
"68599",635,0
"68600",317,1
"68601",317,1
"68602",635,0
"68603",317,0
"68604",635,0
"68605",635,0
"68606",635,0
"68607",952,0
"68608",1186,0
"68609",593,0
"68610",593,0
"68611",593,0
"68612",1186,0
"68613",296,0
"68614",593,0
"68615",1482,0
"68616",889,0
"68617",889,0
"68618",1482,0
"68619",889,0
"68620",593,0
"68621",889,0
"68622",296,0
"68623",1186,0
"68624",1186,0
"68625",1186,0
"68626",1482,0
"68627",359,0
"68628",717,0
"68629",1793,0
"68630",359,0
"68631",1434,0
"68632",1076,0
"68633",717,0
"68634",717,0
"68635",717,0
"68636",717,0
"68637",359,0
"68638",717,0
"68639",1434,0
"68640",717,0
"68641",717,0
"68642",359,0
"68643",359,0
"68644",1076,0
"68645",1434,0
"68646",359,0
"68647",1548,0
"68648",774,0
"68649",1161,0
"68650",1161,0
"68651",387,0
"68652",774,0
"68653",1548,0
"68654",387,0
"68655",387,0
"68656",774,0
"68657",774,1
"68658",387,0
"68659",774,0
"68660",387,0
"68661",774,0
"68662",774,1
"68663",1161,0
"68664",774,0
"68665",774,0
"68666",717,0
"68667",717,0
"68668",717,0
"68669",717,0
"68670",717,0
"68671",717,0
"68672",717,0
"68673",717,0
"68674",717,0
"68675",1434,0
"68676",717,0
"68677",1075,0
"68678",717,0
"68679",1434,0
"68680",1434,0
"68681",358,0
"68682",717,0
"68683",717,0
"68684",717,0
"68685",1434,0
"68686",1246,0
"68687",2491,0
"68688",1246,0
"68689",623,0
"68690",1246,0
"68691",1868,0
"68692",1246,1
"68693",623,0
"68694",1246,0
"68695",1246,0
"68696",623,0
"68697",623,0
"68698",623,1
"68699",1246,0
"68700",623,0
"68701",1246,0
"68702",2491,0
"68703",822,0
"68704",822,0
"68705",822,0
"68706",548,0
"68707",822,0
"68708",274,0
"68709",1096,0
"68710",548,0
"68711",822,0
"68712",274,0
"68713",548,0
"68714",822,0
"68715",548,0
"68716",548,0
"68717",1096,0
"68718",548,0
"68719",548,0
"68720",576,0
"68721",2304,1
"68722",1728,0
"68723",1152,0
"68724",1152,0
"68725",1152,0
"68726",2304,0
"68727",1728,0
"68728",1152,0
"68729",576,0
"68730",1728,0
"68731",576,0
"68732",576,0
"68733",576,0
"68734",2880,0
"68735",528,0
"68736",1847,0
"68737",264,0
"68738",264,0
"68739",537,0
"68740",805,0
"68741",805,0
"68742",805,1
"68743",272,0
"68744",816,0
"68745",544,0
"68746",1088,0
"68747",544,0
"68748",454,0
"68749",680,0
"68750",680,0
"68751",680,0
"68752",491,0
"68753",246,0
"68754",246,1
"68755",246,0
"68756",983,0
"68757",1013,0
"68758",253,0
"68759",760,1
"68760",262,0
"68761",787,0
"68762",262,0
"68763",525,0
"68764",1050,0
"68765",687,0
"68766",458,0
"68767",229,0
"68768",458,1
"68769",917,0
"68770",434,0
"68771",434,0
"68772",651,0
"68773",651,1
"68774",531,1
"68775",531,0
"68776",797,1
"68777",531,0
"68778",266,1
"68779",471,0
"68780",471,0
"68781",471,0
"68782",236,0
"68783",707,1
"68784",240,0
"68785",719,0
"68786",480,1
"68787",480,0
"68788",691,0
"68789",461,0
"68790",461,0
"68791",230,1
"68792",461,1
"68793",391,0
"68794",391,0
"68795",587,0
"68796",391,1
"68797",587,1
"68798",592,0
"68799",592,0
"68800",395,1
"68801",1040,1
"68802",520,1
"68803",520,0
"68804",1040,0
"68805",474,1
"68806",237,0
"68807",437,0
"68808",437,0
"68809",437,0
"68810",437,1
"68811",437,0
"68812",958,0
"68813",718,0
"68814",239,0
"68815",239,1
"68816",426,1
"68817",851,0
"68818",426,0
"68819",426,0
"68820",638,1
"68821",473,0
"68822",1182,0
"68823",946,0
"68824",473,0
"68825",223,1
"68826",447,0
"68827",670,0
"68828",447,1
"68829",572,0
"68830",1335,0
"68831",763,0
"68832",572,1
"68833",572,1
"68834",467,1
"68835",934,0
"68836",467,0
"68837",934,0
"68838",700,1
"68839",442,0
"68840",221,0
"68841",442,0
"68842",221,0
"68843",221,1
"68844",303,0
"68845",303,1
"68846",910,0
"68847",910,0
"68848",1033,0
"68849",1292,0
"68850",258,0
"68851",258,0
"68852",724,0
"68853",362,1
"68854",1086,0
"68855",1086,0
"68856",470,0
"68857",235,0
"68858",704,0
"68859",470,1
"68860",470,0
"68861",470,1
"68862",567,0
"68863",378,0
"68864",567,0
"68865",189,0
"68866",598,0
"68867",299,0
"68868",598,1
"68869",251,0
"68870",502,0
"68871",753,0
"68872",753,0
"68873",1004,1
"68874",674,0
"68875",1348,0
"68876",1011,0
"68877",674,1
"68878",674,0
"68879",320,0
"68880",640,1
"68881",960,1
"68882",640,0
"68883",640,0
"68884",1025,0
"68885",683,0
"68886",342,0
"68887",1025,0
"68888",683,1
"68889",739,1
"68890",246,0
"68891",739,0
"68892",230,0
"68893",460,0
"68894",460,1
"68895",460,0
"68896",920,0
"68897",449,1
"68898",225,1
"68899",674,0
"68900",449,0
"68901",449,0
"68902",780,0
"68903",780,0
"68904",390,0
"68905",1170,0
"68906",267,1
"68907",534,0
"68908",534,0
"68909",534,0
"68910",534,0
"68911",661,0
"68912",441,0
"68913",441,0
"68914",1102,1
"68915",661,1
"68916",235,0
"68917",235,0
"68918",470,0
"68919",704,0
"68920",470,0
"68921",560,1
"68922",839,0
"68923",560,0
"68924",476,0
"68925",476,0
"68926",951,0
"68927",713,0
"68928",476,1
"68929",655,0
"68930",1092,0
"68931",655,0
"68932",655,0
"68933",1371,1
"68934",1029,1
"68935",343,0
"68936",1029,0
"68937",249,0
"68938",746,0
"68939",746,0
"68940",946,0
"68941",709,0
"68942",473,1
"68943",946,0
"68944",484,0
"68945",484,0
"68946",484,1
"68947",484,0
"68948",484,0
"68949",503,0
"68950",503,0
"68951",755,1
"68952",755,0
"68953",755,0
"68954",589,0
"68955",589,1
"68956",884,0
"68957",589,0
"68958",884,0
"68959",467,1
"68960",935,0
"68961",467,0
"68962",1168,0
"68963",460,0
"68964",460,1
"68965",920,0
"68966",460,0
"68967",505,0
"68968",505,0
"68969",505,0
"68970",1264,0
"68971",552,0
"68972",828,0
"68973",276,0
"68974",1104,0
"68975",552,1
"68976",573,1
"68977",573,1
"68978",573,1
"68979",1006,0
"68980",252,0
"68981",252,0
"68982",755,0
"68983",256,1
"68984",256,1
"68985",256,1
"68986",769,1
"68987",1069,0
"68988",1069,1
"68989",713,0
"68990",713,0
"68991",722,1
"68992",361,1
"68993",1083,0
"68994",722,0
"68995",1443,0
"68996",515,0
"68997",257,0
"68998",1029,0
"68999",1029,0
"69000",257,1
"69001",669,0
"69002",334,0
"69003",334,0
"69004",1338,0
"69005",669,0
"69006",1071,0
"69007",357,1
"69008",714,1
"69009",714,0
"69010",664,1
"69011",442,0
"69012",664,1
"69013",885,0
"69014",885,0
"69015",319,1
"69016",638,0
"69017",1276,0
"69018",319,0
"69019",243,0
"69020",972,0
"69021",486,0
"69022",486,0
"69023",486,0
"69024",1071,0
"69025",357,0
"69026",357,0
"69027",714,0
"69028",714,0
"69029",450,0
"69030",450,0
"69031",450,0
"69032",450,0
"69033",450,0
"69034",890,0
"69035",593,0
"69036",1187,0
"69037",593,0
"69038",547,0
"69039",547,0
"69040",274,0
"69041",821,0
"69042",547,0
"69043",777,0
"69044",777,0
"69045",1165,0
"69046",388,0
"69047",777,0
"69048",477,1
"69049",477,0
"69050",477,0
"69051",477,1
"69052",239,1
"69053",2007,0
"69054",334,1
"69055",334,0
"69056",669,1
"69057",369,1
"69058",1107,0
"69059",1476,0
"69060",1476,0
"69061",1107,0
"69062",664,0
"69063",664,1
"69064",996,1
"69065",996,0
"69066",332,0
"69067",286,0
"69068",573,0
"69069",573,0
"69070",573,1
"69071",286,1
"69072",497,0
"69073",746,0
"69074",249,0
"69075",995,1
"69076",497,1
"69077",797,1
"69078",797,1
"69079",797,0
"69080",1195,1
"69081",797,1
"69082",260,0
"69083",780,0
"69084",780,0
"69085",1040,0
"69086",520,0
"69087",520,1
"69088",1040,0
"69089",520,1
"69090",520,0
"69091",520,0
"69092",1040,0
"69093",520,0
"69094",1040,0
"69095",780,0
"69096",521,0
"69097",782,0
"69098",782,0
"69099",782,0
"69100",782,0
"69101",521,0
"69102",521,0
"69103",782,0
"69104",261,0
"69105",1042,1
"69106",521,0
"69107",521,0
"69108",521,0
"69109",1042,0
"69110",521,0
"69111",1303,0
"69112",1824,0
"69113",521,0
"69114",243,1
"69115",972,1
"69116",486,1
"69117",243,0
"69118",1216,1
"69119",486,1
"69120",243,0
"69121",729,0
"69122",243,0
"69123",243,1
"69124",486,0
"69125",729,0
"69126",486,0
"69127",486,0
"69128",243,0
"69129",220,0
"69130",440,0
"69131",1099,0
"69132",880,0
"69133",660,0
"69134",660,0
"69135",440,0
"69136",220,1
"69137",440,0
"69138",440,0
"69139",1368,0
"69140",234,1
"69141",937,0
"69142",469,0
"69143",703,0
"69144",469,0
"69145",703,0
"69146",703,0
